last_review_month,price,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
4,1200.0,True,False,False,False
12,1531.0,False,False,True,False
11,830.0,False,False,True,False
10,554.0,True,False,False,False
11,1493.0,True,False,False,False
8,1704.0,False,False,True,False
5,6783.0,True,False,False,False
7,1566.0,True,False,False,False
11,1398.0,True,False,False,False
8,636.0,True,False,False,False
10,1017.0,True,False,False,False
12,2500.0,True,False,False,False
7,1380.0,True,False,False,False
1,1288.0,True,False,False,False
2,550.0,True,False,False,False
5,368.0,False,False,True,False
1,390.0,False,False,False,True
12,1205.0,False,False,True,False
11,1205.0,False,False,True,False
8,2250.0,True,False,False,False
12,1407.0,True,False,False,False
11,1500.0,False,False,False,True
4,598.0,True,False,False,False
11,2453.0,True,False,False,False
7,2453.0,True,False,False,False
7,1344.0,True,False,False,False
11,605.0,True,False,False,False
9,2629.0,True,False,False,False
11,580.0,True,False,False,False
12,3857.0,True,False,False,False
11,2000.0,True,False,False,False
10,1299.0,True,False,False,False
11,1600.0,True,False,False,False
12,1157.0,False,False,True,False
12,1403.0,True,False,False,False
3,890.0,False,False,True,False
7,568.0,True,False,False,False
12,789.0,False,False,True,False
9,1200.0,False,False,True,False
12,1400.0,True,False,False,False
6,2234.0,False,False,True,False
7,860.0,True,False,False,False
11,980.0,False,False,True,False
11,1700.0,True,False,False,False
6,7050.0,False,False,True,False
12,3300.0,True,False,False,False
11,900.0,False,False,True,False
10,1506.0,True,False,False,False
12,1600.0,False,False,True,False
12,1414.0,False,False,True,False
9,788.0,True,False,False,False
5,4500.0,True,False,False,False
11,1313.0,True,False,False,False
12,4857.0,True,False,False,False
12,798.0,True,False,False,False
10,900.0,False,False,True,False
7,867.0,True,False,False,False
6,600.0,True,False,False,False
12,788.0,True,False,False,False
7,1500.0,True,False,False,False
12,490.0,True,False,False,False
4,5491.0,True,False,False,False
1,6200.0,True,False,False,False
11,10357.0,True,False,False,False
10,4000.0,True,False,False,False
10,850.0,True,False,False,False
12,2130.0,True,False,False,False
12,2546.0,False,False,True,False
12,633.0,True,False,False,False
11,1468.0,True,False,False,False
11,1100.0,True,False,False,False
8,2400.0,False,False,True,False
11,10000.0,True,False,False,False
10,2709.0,False,False,True,False
1,5957.0,False,False,True,False
12,3871.0,True,False,False,False
7,4697.0,True,False,False,False
3,4357.0,True,False,False,False
9,659.0,False,False,True,False
12,1224.0,True,False,False,False
5,1550.0,True,False,False,False
11,3636.0,True,False,False,False
8,3043.0,True,False,False,False
2,6972.0,True,False,False,False
10,8795.0,True,False,False,False
12,1595.0,True,False,False,False
11,2964.0,True,False,False,False
8,3639.0,True,False,False,False
11,8942.0,True,False,False,False
7,1350.0,True,False,False,False
12,9258.0,True,False,False,False
10,950.0,True,False,False,False
12,5900.0,True,False,False,False
12,1893.0,True,False,False,False
11,1394.0,True,False,False,False
12,1060.0,True,False,False,False
11,1001.0,True,False,False,False
9,1518.0,False,False,True,False
6,2025.0,False,False,True,False
11,983.0,True,False,False,False
12,1347.0,True,False,False,False
4,7500.0,False,False,True,False
9,5500.0,True,False,False,False
4,4917.0,True,False,False,False
11,650.0,True,False,False,False
5,1000.0,False,False,True,False
12,2511.0,True,False,False,False
12,807.0,False,False,True,False
11,1647.0,True,False,False,False
12,43907.0,True,False,False,False
10,700.0,True,False,False,False
12,6714.0,True,False,False,False
1,1700.0,True,False,False,False
12,1900.0,True,False,False,False
11,986.0,True,False,False,False
8,2979.0,False,False,True,False
12,860.0,True,False,False,False
6,857.0,True,False,False,False
11,3360.0,True,False,False,False
8,2500.0,False,False,True,False
7,3596.0,False,False,True,False
2,780.0,True,False,False,False
12,1686.0,True,False,False,False
12,4793.0,True,False,False,False
11,5071.0,True,False,False,False
12,2855.0,True,False,False,False
11,3000.0,True,False,False,False
12,4443.0,True,False,False,False
12,1143.0,True,False,False,False
1,1900.0,True,False,False,False
1,1900.0,True,False,False,False
12,1107.0,True,False,False,False
11,3188.0,True,False,False,False
12,1200.0,True,False,False,False
2,4900.0,True,False,False,False
8,638.0,True,False,False,False
11,2200.0,True,False,False,False
12,5219.0,True,False,False,False
12,5652.0,True,False,False,False
6,2950.0,False,False,True,False
12,2950.0,False,False,True,False
12,2599.0,True,False,False,False
2,1196.0,False,False,True,False
11,2213.0,True,False,False,False
12,2213.0,True,False,False,False
7,2213.0,True,False,False,False
12,614.0,False,False,True,False
6,1000.0,False,False,True,False
10,4443.0,True,False,False,False
8,900.0,True,False,False,False
11,4390.0,True,False,False,False
1,3000.0,True,False,False,False
6,1700.0,True,False,False,False
7,2814.0,True,False,False,False
6,44143.0,False,False,True,False
11,1707.0,True,False,False,False
11,1971.0,True,False,False,False
10,986.0,True,False,False,False
4,900.0,True,False,False,False
12,2800.0,True,False,False,False
12,1503.0,True,False,False,False
6,2571.0,True,False,False,False
4,4900.0,True,False,False,False
11,950.0,True,False,False,False
8,959.0,True,False,False,False
12,700.0,False,False,True,False
12,878.0,True,False,False,False
11,2463.0,True,False,False,False
12,6500.0,True,False,False,False
5,5257.0,True,False,False,False
12,1500.0,True,False,False,False
2,1450.0,True,False,False,False
1,1395.0,False,False,True,False
9,1559.0,True,False,False,False
12,4714.0,True,False,False,False
11,2100.0,True,False,False,False
9,1625.0,True,False,False,False
8,50000.0,False,False,True,False
12,1723.0,False,False,True,False
3,1442.0,False,False,True,False
8,50000.0,False,False,True,False
2,1177.0,True,False,False,False
12,3165.0,True,False,False,False
12,3466.0,True,False,False,False
7,27579.0,True,False,False,False
12,2886.0,True,False,False,False
9,2200.0,True,False,False,False
4,620.0,True,False,False,False
11,550.0,True,False,False,False
11,3159.0,True,False,False,False
12,3266.0,True,False,False,False
11,5050.0,True,False,False,False
12,1619.0,True,False,False,False
6,895.0,True,False,False,False
12,3468.0,True,False,False,False
12,9245.0,True,False,False,False
11,3394.0,True,False,False,False
12,450.0,False,False,True,False
11,1271.0,False,False,True,False
12,850.0,True,False,False,False
9,1800.0,True,False,False,False
10,570.0,False,False,True,False
11,1500.0,False,False,True,False
10,4101.0,True,False,False,False
11,2500.0,True,False,False,False
10,7963.0,True,False,False,False
8,1943.0,True,False,False,False
12,936.0,True,False,False,False
4,3726.0,True,False,False,False
11,936.0,True,False,False,False
10,1171.0,True,False,False,False
12,7880.0,True,False,False,False
11,7936.0,True,False,False,False
12,5200.0,True,False,False,False
12,850.0,True,False,False,False
6,950.0,True,False,False,False
7,2873.0,False,False,True,False
12,1486.0,True,False,False,False
10,996.0,True,False,False,False
8,1080.0,True,False,False,False
11,1335.0,True,False,False,False
12,750.0,True,False,False,False
11,4975.0,True,False,False,False
12,900.0,True,False,False,False
12,4500.0,True,False,False,False
12,2430.0,True,False,False,False
11,1214.0,True,False,False,False
7,1850.0,False,False,True,False
7,3304.0,True,False,False,False
12,4429.0,True,False,False,False
9,990.0,True,False,False,False
7,964.0,True,False,False,False
12,4719.0,True,False,False,False
7,1106.0,True,False,False,False
8,1150.0,False,False,True,False
9,3571.0,True,False,False,False
10,3571.0,True,False,False,False
12,1631.0,False,False,True,False
12,2039.0,False,False,True,False
1,50000.0,False,False,True,False
12,1480.0,True,False,False,False
7,1400.0,True,False,False,False
2,999.0,False,False,True,False
12,8997.0,True,False,False,False
12,2655.0,True,False,False,False
8,3533.0,True,False,False,False
7,4929.0,True,False,False,False
1,10714.0,True,False,False,False
4,750.0,True,False,False,False
10,495.0,True,False,False,False
12,7513.0,True,False,False,False
2,1188.0,True,False,False,False
12,1308.0,True,False,False,False
12,451.0,False,False,True,False
11,7936.0,True,False,False,False
12,999.0,False,False,True,False
12,6161.0,True,False,False,False
11,2040.0,True,False,False,False
12,1641.0,True,False,False,False
8,2353.0,True,False,False,False
1,4143.0,True,False,False,False
9,757.0,True,False,False,False
8,1539.0,True,False,False,False
11,1329.0,True,False,False,False
4,1500.0,True,False,False,False
2,800.0,True,False,False,False
12,1380.0,True,False,False,False
12,4000.0,True,False,False,False
12,3000.0,True,False,False,False
1,7621.0,True,False,False,False
2,6125.0,True,False,False,False
9,5114.0,True,False,False,False
6,4843.0,True,False,False,False
10,5443.0,True,False,False,False
7,6000.0,False,False,True,False
11,1950.0,True,False,False,False
8,1200.0,True,False,False,False
9,1200.0,True,False,False,False
11,2499.0,True,False,False,False
12,814.0,False,False,True,False
6,1500.0,False,False,True,False
12,2943.0,True,False,False,False
1,5857.0,True,False,False,False
12,3367.0,True,False,False,False
12,3443.0,True,False,False,False
2,2354.0,False,False,True,False
11,10971.0,True,False,False,False
2,1025.0,True,False,False,False
10,3000.0,True,False,False,False
1,4155.0,False,False,True,False
12,1300.0,True,False,False,False
12,10971.0,True,False,False,False
12,1400.0,True,False,False,False
2,10971.0,True,False,False,False
12,3494.0,True,False,False,False
12,8402.0,True,False,False,False
8,532.0,False,False,True,False
1,2000.0,False,False,True,False
12,2350.0,True,False,False,False
12,22643.0,True,False,False,False
12,12031.0,True,False,False,False
12,1850.0,True,False,False,False
5,500.0,False,False,True,False
5,1099.0,True,False,False,False
12,3021.0,True,False,False,False
11,1655.0,True,False,False,False
9,1300.0,False,False,True,False
6,1786.0,False,False,True,False
12,1614.0,True,False,False,False
12,2083.0,True,False,False,False
12,980.0,True,False,False,False
11,954.0,True,False,False,False
12,2571.0,True,False,False,False
12,20240.0,True,False,False,False
12,1857.0,True,False,False,False
12,880.0,False,False,True,False
12,1972.0,False,False,True,False
11,1163.0,True,False,False,False
11,4871.0,True,False,False,False
11,1480.0,True,False,False,False
10,400.0,True,False,False,False
12,1700.0,False,False,True,False
12,1574.0,False,False,True,False
12,1601.0,False,False,True,False
12,658.0,True,False,False,False
12,815.0,True,False,False,False
12,3900.0,True,False,False,False
11,6574.0,True,False,False,False
11,1900.0,True,False,False,False
10,1200.0,True,False,False,False
12,6571.0,False,False,False,True
12,6000.0,True,False,False,False
3,1190.0,True,False,False,False
10,7000.0,True,False,False,False
12,2292.0,True,False,False,False
12,7000.0,True,False,False,False
12,6571.0,True,False,False,False
4,7000.0,True,False,False,False
12,1200.0,True,False,False,False
12,6500.0,True,False,False,False
12,2918.0,True,False,False,False
12,6713.0,True,False,False,False
9,971.0,False,False,True,False
12,7000.0,True,False,False,False
11,900.0,False,False,True,False
4,7200.0,True,False,False,False
11,8635.0,True,False,False,False
11,7000.0,True,False,False,False
11,850.0,True,False,False,False
7,7000.0,True,False,False,False
11,7000.0,True,False,False,False
12,7000.0,True,False,False,False
12,1659.0,True,False,False,False
11,7000.0,True,False,False,False
6,7000.0,True,False,False,False
12,1180.0,True,False,False,False
1,1700.0,True,False,False,False
11,800.0,True,False,False,False
12,1119.0,True,False,False,False
5,638.0,True,False,False,False
6,2409.0,True,False,False,False
12,1078.0,True,False,False,False
11,7000.0,True,False,False,False
3,6443.0,True,False,False,False
3,9786.0,True,False,False,False
11,850.0,True,False,False,False
1,753.0,True,False,False,False
11,732.0,True,False,False,False
12,39286.0,True,False,False,False
12,796.0,True,False,False,False
4,1200.0,False,False,True,False
8,1056.0,True,False,False,False
4,480.0,True,False,False,False
12,1000.0,False,False,True,False
12,1700.0,False,False,True,False
9,951.0,True,False,False,False
12,39286.0,True,False,False,False
3,1250.0,True,False,False,False
12,1134.0,True,False,False,False
9,1029.0,False,False,True,False
11,2900.0,True,False,False,False
11,6559.0,True,False,False,False
11,3571.0,True,False,False,False
5,3244.0,True,False,False,False
12,3571.0,True,False,False,False
9,5204.0,False,False,True,False
11,5547.0,True,False,False,False
12,3244.0,True,False,False,False
5,3244.0,True,False,False,False
12,3244.0,True,False,False,False
6,4403.0,False,False,True,False
12,600.0,True,False,False,False
11,2100.0,True,False,False,False
12,1166.0,True,False,False,False
12,2500.0,False,False,True,False
11,2766.0,False,False,True,False
10,2383.0,False,False,True,False
6,1509.0,True,False,False,False
7,7031.0,True,False,False,False
10,5181.0,True,False,False,False
8,3244.0,True,False,False,False
12,6845.0,True,False,False,False
11,5391.0,True,False,False,False
9,4514.0,False,False,True,False
12,4710.0,True,False,False,False
3,1014.0,False,False,True,False
12,3300.0,False,False,True,False
11,3319.0,True,False,False,False
5,10000.0,True,False,False,False
6,2260.0,True,False,False,False
9,1430.0,False,False,True,False
9,1603.0,False,False,True,False
10,1540.0,False,False,True,False
12,1320.0,False,False,True,False
10,1502.0,False,False,True,False
12,1177.0,False,False,True,False
8,7480.0,True,False,False,False
12,2575.0,True,False,False,False
11,5906.0,True,False,False,False
3,2000.0,False,False,True,False
4,5000.0,False,False,True,False
11,3890.0,True,False,False,False
4,5686.0,False,False,True,False
12,20700.0,True,False,False,False
7,7500.0,False,False,True,False
6,988.0,True,False,False,False
12,900.0,False,False,True,False
11,500.0,True,False,False,False
11,8593.0,True,False,False,False
11,1600.0,True,False,False,False
12,1332.0,True,False,False,False
12,1414.0,True,False,False,False
7,2599.0,True,False,False,False
10,1289.0,True,False,False,False
1,1600.0,False,False,True,False
12,1050.0,True,False,False,False
1,2167.0,False,False,True,False
5,6286.0,False,False,True,False
11,6028.0,True,False,False,False
12,3344.0,True,False,False,False
11,638.0,True,False,False,False
1,2369.0,False,False,True,False
1,449.0,False,False,False,True
1,2333.0,False,False,True,False
2,520.0,False,False,False,True
12,720.0,True,False,False,False
10,1294.0,True,False,False,False
6,889.0,True,False,False,False
12,1186.0,True,False,False,False
12,11571.0,True,False,False,False
12,2090.0,True,False,False,False
11,4899.0,True,False,False,False
4,4428.0,True,False,False,False
4,3619.0,True,False,False,False
1,4294.0,True,False,False,False
2,6028.0,True,False,False,False
11,6813.0,True,False,False,False
5,2862.0,False,False,True,False
12,1150.0,False,False,True,False
9,2990.0,True,False,False,False
10,1441.0,True,False,False,False
12,2090.0,True,False,False,False
10,1208.0,False,False,True,False
10,1146.0,False,False,True,False
12,1363.0,True,False,False,False
12,750.0,True,False,False,False
10,1363.0,True,False,False,False
7,1363.0,True,False,False,False
11,2443.0,True,False,False,False
12,1099.0,False,False,True,False
7,780.0,True,False,False,False
12,1150.0,False,False,True,False
11,1966.0,True,False,False,False
2,2243.0,True,False,False,False
12,690.0,True,False,False,False
7,4643.0,False,False,True,False
12,1390.0,True,False,False,False
2,780.0,True,False,False,False
12,3391.0,True,False,False,False
12,2314.0,True,False,False,False
4,1500.0,True,False,False,False
8,8500.0,True,False,False,False
8,2229.0,True,False,False,False
9,1235.0,True,False,False,False
3,750.0,True,False,False,False
12,793.0,False,False,True,False
3,1600.0,False,False,True,False
4,2500.0,True,False,False,False
8,1100.0,True,False,False,False
10,7031.0,True,False,False,False
12,7031.0,True,False,False,False
7,7031.0,True,False,False,False
11,7031.0,True,False,False,False
11,2453.0,True,False,False,False
12,7936.0,True,False,False,False
5,1331.0,True,False,False,False
12,1391.0,True,False,False,False
12,1363.0,True,False,False,False
7,1312.0,True,False,False,False
7,1233.0,True,False,False,False
8,1200.0,True,False,False,False
1,1900.0,True,False,False,False
12,590.0,False,False,True,False
10,1329.0,True,False,False,False
11,907.0,False,False,True,False
7,12500.0,True,False,False,False
11,800.0,False,False,True,False
12,1900.0,True,False,False,False
12,4644.0,True,False,False,False
8,4215.0,False,False,True,False
11,439.0,True,False,False,False
12,821.0,False,False,True,False
10,823.0,False,False,True,False
12,5100.0,True,False,False,False
11,1950.0,True,False,False,False
12,326.0,False,False,True,False
10,1146.0,False,False,True,False
10,1208.0,False,False,True,False
11,1682.0,False,False,True,False
12,1660.0,False,False,True,False
3,680.0,False,False,True,False
12,3798.0,True,False,False,False
12,2486.0,True,False,False,False
11,1704.0,True,False,False,False
3,1114.0,False,False,True,False
12,1350.0,True,False,False,False
10,4786.0,True,False,False,False
12,1200.0,True,False,False,False
6,720.0,True,False,False,False
10,2500.0,False,False,True,False
2,3571.0,True,False,False,False
5,670.0,False,False,True,False
8,3571.0,True,False,False,False
12,1243.0,True,False,False,False
12,905.0,True,False,False,False
11,846.0,False,False,True,False
12,1114.0,False,False,True,False
12,1971.0,False,False,True,False
2,7529.0,False,False,True,False
2,1200.0,True,False,False,False
12,15920.0,True,False,False,False
12,7390.0,True,False,False,False
2,6250.0,True,False,False,False
1,15000.0,True,False,False,False
2,18750.0,True,False,False,False
11,7500.0,True,False,False,False
12,952.0,True,False,False,False
12,790.0,False,False,True,False
12,764.0,False,False,True,False
6,1000.0,True,False,False,False
12,1800.0,True,False,False,False
8,1000.0,False,False,True,False
11,480.0,False,False,True,False
12,6559.0,True,False,False,False
12,5491.0,True,False,False,False
12,3381.0,True,False,False,False
5,6559.0,True,False,False,False
5,1500.0,False,False,True,False
3,1400.0,False,False,True,False
11,1032.0,True,False,False,False
2,2400.0,False,False,True,False
3,1800.0,False,False,True,False
12,1163.0,True,False,False,False
9,890.0,False,False,True,False
10,1751.0,True,False,False,False
11,2181.0,True,False,False,False
8,1537.0,True,False,False,False
2,1300.0,True,False,False,False
11,1329.0,True,False,False,False
12,450.0,True,False,False,False
10,1590.0,True,False,False,False
12,4203.0,True,False,False,False
12,10513.0,True,False,False,False
9,3294.0,True,False,False,False
1,3647.0,False,False,True,False
11,1100.0,True,False,False,False
4,2574.0,True,False,False,False
11,1129.0,True,False,False,False
12,2511.0,True,False,False,False
12,966.0,True,False,False,False
12,3002.0,False,False,True,False
11,2000.0,True,False,False,False
12,3600.0,True,False,False,False
12,3041.0,True,False,False,False
6,943.0,True,False,False,False
9,6250.0,True,False,False,False
11,1800.0,False,False,True,False
3,1382.0,True,False,False,False
12,819.0,False,False,True,False
11,41851.0,True,False,False,False
4,1402.0,True,False,False,False
11,2018.0,True,False,False,False
12,2000.0,True,False,False,False
12,762.0,False,False,True,False
11,920.0,False,False,True,False
12,774.0,False,False,True,False
9,719.0,False,False,True,False
12,1294.0,True,False,False,False
11,2653.0,True,False,False,False
12,5191.0,True,False,False,False
9,779.0,False,False,True,False
2,1440.0,True,False,False,False
12,1614.0,True,False,False,False
10,827.0,False,False,True,False
11,1244.0,False,False,True,False
7,950.0,True,False,False,False
12,2814.0,True,False,False,False
8,4843.0,False,False,True,False
4,1708.0,True,False,False,False
12,10971.0,True,False,False,False
12,1712.0,True,False,False,False
11,7500.0,True,False,False,False
10,1071.0,True,False,False,False
12,5271.0,True,False,False,False
11,3043.0,False,False,True,False
11,2300.0,True,False,False,False
10,1500.0,True,False,False,False
12,5551.0,False,False,True,False
11,4596.0,True,False,False,False
9,3494.0,True,False,False,False
6,2440.0,True,False,False,False
12,1750.0,True,False,False,False
12,1750.0,True,False,False,False
10,875.0,True,False,False,False
12,9914.0,True,False,False,False
12,1280.0,True,False,False,False
7,2400.0,True,False,False,False
4,9500.0,True,False,False,False
11,2919.0,True,False,False,False
5,1050.0,True,False,False,False
11,955.0,True,False,False,False
12,5200.0,True,False,False,False
11,1399.0,True,False,False,False
11,8714.0,True,False,False,False
5,1750.0,True,False,False,False
5,1750.0,True,False,False,False
12,1750.0,True,False,False,False
7,1750.0,True,False,False,False
11,2043.0,True,False,False,False
12,1244.0,True,False,False,False
12,2088.0,True,False,False,False
12,999.0,True,False,False,False
10,575.0,True,False,False,False
10,3271.0,True,False,False,False
10,887.0,False,False,True,False
12,7720.0,True,False,False,False
11,1430.0,False,False,True,False
4,1457.0,False,False,True,False
3,1880.0,False,False,True,False
6,3040.0,True,False,False,False
12,2629.0,True,False,False,False
12,3181.0,False,False,True,False
10,1114.0,True,False,False,False
11,1366.0,False,False,True,False
12,5000.0,False,False,True,False
10,2040.0,True,False,False,False
12,603.0,False,False,True,False
9,588.0,True,False,False,False
12,1814.0,True,False,False,False
12,3414.0,True,False,False,False
7,10971.0,True,False,False,False
8,5000.0,True,False,False,False
8,22500.0,True,False,False,False
12,4821.0,True,False,False,False
10,3053.0,True,False,False,False
12,2021.0,True,False,False,False
12,2034.0,True,False,False,False
12,2443.0,True,False,False,False
8,2082.0,True,False,False,False
12,1857.0,True,False,False,False
11,1125.0,False,False,True,False
12,1929.0,True,False,False,False
12,1864.0,True,False,False,False
12,1629.0,True,False,False,False
12,1721.0,True,False,False,False
12,1707.0,True,False,False,False
12,3800.0,True,False,False,False
1,1101.0,True,False,False,False
12,1750.0,True,False,False,False
11,1750.0,True,False,False,False
10,8750.0,True,False,False,False
12,2229.0,True,False,False,False
7,1300.0,True,False,False,False
11,1750.0,True,False,False,False
11,1750.0,True,False,False,False
12,1814.0,True,False,False,False
12,1871.0,True,False,False,False
12,1829.0,True,False,False,False
12,1800.0,True,False,False,False
11,1580.0,True,False,False,False
11,1971.0,True,False,False,False
10,2000.0,True,False,False,False
12,1743.0,True,False,False,False
12,1900.0,True,False,False,False
12,2083.0,False,False,True,False
12,1814.0,True,False,False,False
12,1893.0,True,False,False,False
11,630.0,False,False,True,False
12,1643.0,True,False,False,False
12,1900.0,True,False,False,False
10,1900.0,True,False,False,False
12,1850.0,True,False,False,False
12,1800.0,True,False,False,False
12,2743.0,True,False,False,False
12,1629.0,True,False,False,False
12,1743.0,True,False,False,False
12,9999.0,False,False,True,False
12,3800.0,True,False,False,False
9,3586.0,True,False,False,False
12,1350.0,False,False,True,False
12,721.0,True,False,False,False
12,3026.0,True,False,False,False
12,1671.0,True,False,False,False
10,1686.0,True,False,False,False
12,934.0,False,False,True,False
12,2071.0,True,False,False,False
12,582.0,True,False,False,False
11,1843.0,True,False,False,False
12,1586.0,True,False,False,False
12,1600.0,True,False,False,False
4,5626.0,False,False,True,False
12,1714.0,True,False,False,False
2,1290.0,True,False,False,False
12,1486.0,True,False,False,False
12,1643.0,True,False,False,False
4,6559.0,True,False,False,False
10,1864.0,True,False,False,False
12,1850.0,True,False,False,False
9,1729.0,True,False,False,False
9,4456.0,True,False,False,False
12,2114.0,True,False,False,False
12,1486.0,True,False,False,False
12,1579.0,True,False,False,False
11,1122.0,True,False,False,False
12,1600.0,True,False,False,False
11,2043.0,True,False,False,False
12,1686.0,True,False,False,False
12,1700.0,True,False,False,False
12,1857.0,True,False,False,False
11,1700.0,True,False,False,False
12,1717.0,True,False,False,False
12,1850.0,True,False,False,False
12,1614.0,True,False,False,False
12,1586.0,True,False,False,False
11,5667.0,True,False,False,False
12,1021.0,True,False,False,False
12,3314.0,True,False,False,False
12,1657.0,True,False,False,False
12,1750.0,True,False,False,False
12,2857.0,True,False,False,False
12,1601.0,True,False,False,False
12,3571.0,True,False,False,False
10,1743.0,True,False,False,False
11,1600.0,True,False,False,False
12,1686.0,True,False,False,False
12,1893.0,True,False,False,False
12,1914.0,True,False,False,False
12,2071.0,True,False,False,False
12,1814.0,True,False,False,False
11,1800.0,True,False,False,False
12,1900.0,True,False,False,False
5,2899.0,True,False,False,False
12,1700.0,True,False,False,False
12,1857.0,True,False,False,False
12,1557.0,True,False,False,False
11,1865.0,True,False,False,False
12,1914.0,True,False,False,False
12,1871.0,True,False,False,False
12,1700.0,True,False,False,False
12,1764.0,True,False,False,False
3,880.0,True,False,False,False
12,1050.0,True,False,False,False
12,1131.0,True,False,False,False
12,2480.0,True,False,False,False
12,1550.0,True,False,False,False
11,5079.0,True,False,False,False
12,500.0,False,False,True,False
2,1233.0,True,False,False,False
12,957.0,False,False,True,False
11,2150.0,False,False,True,False
12,2351.0,True,False,False,False
12,2500.0,True,False,False,False
12,4443.0,True,False,False,False
11,1636.0,True,False,False,False
9,815.0,True,False,False,False
11,19758.0,True,False,False,False
8,4443.0,True,False,False,False
12,3800.0,True,False,False,False
8,5771.0,True,False,False,False
9,1530.0,True,False,False,False
11,2471.0,True,False,False,False
12,1986.0,True,False,False,False
5,1993.0,True,False,False,False
6,3030.0,True,False,False,False
11,1950.0,True,False,False,False
1,1714.0,True,False,False,False
12,2057.0,True,False,False,False
8,2899.0,True,False,False,False
10,2899.0,True,False,False,False
12,792.0,True,False,False,False
8,3157.0,True,False,False,False
12,2607.0,True,False,False,False
4,600.0,False,False,True,False
11,1290.0,True,False,False,False
2,3600.0,True,False,False,False
10,2500.0,False,False,True,False
12,1971.0,True,False,False,False
11,1190.0,True,False,False,False
12,3357.0,True,False,False,False
12,2286.0,True,False,False,False
12,3857.0,True,False,False,False
12,1014.0,True,False,False,False
5,4499.0,True,False,False,False
12,6714.0,True,False,False,False
12,1890.0,True,False,False,False
12,1757.0,True,False,False,False
11,1857.0,True,False,False,False
11,1986.0,True,False,False,False
8,800.0,True,False,False,False
10,4990.0,True,False,False,False
12,1986.0,True,False,False,False
12,2066.0,True,False,False,False
12,2029.0,True,False,False,False
11,1750.0,True,False,False,False
5,2000.0,True,False,False,False
12,1800.0,True,False,False,False
3,3200.0,True,False,False,False
11,1731.0,True,False,False,False
12,2114.0,True,False,False,False
11,1743.0,True,False,False,False
12,800.0,True,False,False,False
8,1235.0,True,False,False,False
12,1679.0,True,False,False,False
12,1700.0,True,False,False,False
9,1850.0,True,False,False,False
12,1614.0,True,False,False,False
12,1761.0,True,False,False,False
12,1929.0,True,False,False,False
12,1700.0,True,False,False,False
12,2086.0,True,False,False,False
12,5000.0,True,False,False,False
12,1650.0,True,False,False,False
11,2443.0,True,False,False,False
12,1700.0,True,False,False,False
12,1429.0,True,False,False,False
12,1550.0,True,False,False,False
12,1600.0,False,False,True,False
12,1743.0,True,False,False,False
12,1900.0,True,False,False,False
2,420.0,False,False,True,False
10,525.0,False,False,True,False
11,1600.0,True,False,False,False
12,1800.0,True,False,False,False
12,1743.0,True,False,False,False
10,1850.0,True,False,False,False
11,899.0,False,False,True,False
12,1686.0,True,False,False,False
12,1600.0,True,False,False,False
8,1700.0,True,False,False,False
12,3571.0,True,False,False,False
12,2007.0,True,False,False,False
12,3756.0,True,False,False,False
12,2283.0,True,False,False,False
11,1586.0,True,False,False,False
12,1671.0,True,False,False,False
5,850.0,True,False,False,False
11,2992.0,False,False,True,False
11,2885.0,False,False,True,False
11,1050.0,False,False,True,False
11,895.0,True,False,False,False
12,825.0,False,False,True,False
12,638.0,True,False,False,False
8,1983.0,False,False,True,False
11,4570.0,False,False,True,False
11,10625.0,True,False,False,False
12,1500.0,True,False,False,False
4,3900.0,True,False,False,False
10,1261.0,True,False,False,False
11,1235.0,True,False,False,False
12,1870.0,False,False,True,False
8,650.0,False,False,True,False
11,1990.0,False,False,True,False
12,2100.0,True,False,False,False
11,2336.0,True,False,False,False
11,1050.0,True,False,False,False
12,1886.0,True,False,False,False
11,1914.0,True,False,False,False
6,380.0,False,False,True,False
11,840.0,False,False,True,False
11,3657.0,True,False,False,False
12,658.0,False,False,True,False
1,679.0,False,False,True,False
11,1539.0,True,False,False,False
12,3286.0,True,False,False,False
10,2157.0,True,False,False,False
12,3799.0,True,False,False,False
8,1350.0,True,False,False,False
11,1976.0,False,False,True,False
8,4130.0,False,False,True,False
4,768.0,True,False,False,False
10,2800.0,True,False,False,False
12,2805.0,False,False,True,False
8,5950.0,True,False,False,False
8,3714.0,False,False,True,False
11,975.0,True,False,False,False
12,2729.0,True,False,False,False
12,1529.0,True,False,False,False
12,2314.0,True,False,False,False
12,590.0,False,False,True,False
12,1564.0,True,False,False,False
11,730.0,True,False,False,False
12,2538.0,True,False,False,False
11,10971.0,True,False,False,False
1,7714.0,True,False,False,False
6,5429.0,True,False,False,False
12,703.0,False,False,True,False
12,364.0,True,False,False,False
9,13571.0,True,False,False,False
12,1799.0,True,False,False,False
3,3494.0,True,False,False,False
7,2474.0,True,False,False,False
12,3571.0,True,False,False,False
12,2474.0,True,False,False,False
4,3571.0,True,False,False,False
11,8091.0,True,False,False,False
3,638.0,True,False,False,False
12,9271.0,True,False,False,False
12,3399.0,True,False,False,False
12,2553.0,True,False,False,False
10,2500.0,True,False,False,False
12,3913.0,True,False,False,False
7,1200.0,False,False,True,False
12,39286.0,True,False,False,False
12,2289.0,True,False,False,False
11,965.0,True,False,False,False
5,2759.0,True,False,False,False
2,1100.0,False,False,True,False
12,1300.0,True,False,False,False
11,5757.0,True,False,False,False
12,1547.0,True,False,False,False
11,2336.0,True,False,False,False
